menu_id,image_id
12593,4000009187
12593,466944
12595,4000009199
12595,466946
12596,4000009200
12596,4000009201
12596,4000009202
12596,466947
12597,4000009203
12597,466948
12598,4000009203
12598,466948
12599,4000009205
12599,4000009206
12599,4000009207
12599,466950
12600,4000009208
12600,466951
12601,4000009209
12601,466952
12602,4000009210
12602,466953
12603,4000009211
12603,466954
12604,4000009212
12604,4000009213
12604,4000009214
12604,4000009215
12604,4000009216
12604,466955
12605,4000009218
12605,466957
12606,4000009223
12606,466960
12607,4000009228
12607,466963
12609,4000009232
12609,4000009233
12609,4000009234
12609,466965
12610,4000009240
12610,466969
12611,4000009250
12611,466975
12613,4000009260
12613,466977
12614,4000009261
12614,4000009262
12614,4000009263
12614,4000009264
12614,4000009265
12614,4000009266
12614,4000009267
12614,466978
12616,4000009275
12616,4000009276
12616,4000009277
12616,466980
12617,4000009286
12617,466985
12618,4000009287
12618,466987
12619,4000009317
12619,466993
12620,4000009319
12620,466995
12621,4000009327
12621,467001
12622,4000009328
12622,467002
12624,4000008153
12624,475809
12625,4000008159
12625,475815
12626,4000008160
12626,4000008161
12626,4000008162
12626,475816
12627,4000008163
12627,475817
12628,4000008164
12628,475818
12629,4000008165
12629,475829
12630,4000008166
12630,475830
12632,4000001313
12632,4000001314
12632,4000001315
12632,474546
12633,4000001316
12633,4000001317
12633,4000001318
12633,474551
12635,4000000922
12635,474376
12636,4000000055
12636,4000000056
12636,4000000057
12636,476926
12637,4000002069
12637,474800
12638,4000013960
12638,4000013961
12638,4000013962
12638,471634
12639,4000013970
12639,4000013971
12639,4000013972
12639,471640
12640,4000013973
12640,4000013974
12640,4000013975
12640,4000013976
12640,4000013977
12640,4000013978
12640,471641
12641,4000013979
12641,471642
12642,4000013980
12642,4000013981
12642,4000013982
12642,471643
12643,4000013983
12643,4000013984
12643,4000013985
12643,4000013986
12643,4000013987
12643,4000013988
12643,4000013989
12643,471644
12644,4000013990
12644,4000013991
12644,4000013992
12644,471645
12645,4000008389
12645,4000008390
12645,4000008391
12645,466403
12646,4000008395
12646,466407
12647,4000008396
12647,466408
12648,4000008398
12648,466410
12649,4000008400
12649,4000008401
12649,4000008402
12649,466412
12650,4000008403
12650,466413
12651,4000008406
12651,466418
12652,4000008407
12652,466419
12653,4000008408
12653,466420
12654,4000008637
12654,466586
12655,4000008638
12655,466588
12656,4000008639
12656,466589
12657,4000008640
12657,466590
12658,4000008904
12658,466764
12662,4000008932
12662,4000008933
12662,4000008934
12662,466776
12663,4000008937
12663,4000008938
12663,4000008939
12663,466777
12664,4000008940
12664,466778
12665,4000008941
12665,4000008942
12665,4000008943
12665,466779
12666,4000014000
12666,4000014001
12666,4000014002
12666,471651
12668,4000014010
12668,4000014011
12668,4000014012
12668,471653
12669,4000014017
12669,471656
12670,4000014018
12670,471657
12671,4000014020
12671,471667
12672,4000014021
12672,471668
12673,4000014022
12673,471669
12674,4000010545
12674,468673
12675,4000010548
12675,468676
12678,4000008410
12678,466422
12686,4000009678
12686,467218
12688,4000009681
12688,467221
12689,4000008650
12689,466597
12692,4000008655
12692,466601
12694,4000008660
12694,466614
12695,4000008944
12695,466780
12696,4000008945
12696,466781
12697,4000008947
12697,466783
12698,4000008948
12698,466784
12700,4000008950
12700,4000008951
12700,4000008952
12700,466786
12702,4000008960
12702,466788
12703,4000008961
12703,466792
12704,4000008962
12704,4000008963
12704,4000008964
12704,466793
12705,4000008965
12705,466794
12706,4000008967
12706,466796
12708,4000008974
12708,466801
12709,4000008978
12709,466803
12710,4000010560
12710,468686
12711,4000010562
12711,468688
12712,4000010573
12712,4000010574
12712,4000010575
12712,468697
12713,4000010578
12713,468700
12714,4000010581
12714,468703
12715,4000011448
12715,476154
12716,4000011451
12716,476157
12717,4000011452
12717,4000011453
12717,4000011454
12717,476158
12718,4000011455
12718,476159
12719,4000011456
12719,476160
12721,4000011460
12721,476163
12722,4000009682
12722,467222
12723,4000009689
12723,4000009690
12723,4000009691
12723,467227
12724,4000009692
12724,4000009693
12724,4000009694
12724,467228
12725,4000009705
12725,467235
12726,4000009706
12726,467236
12728,4000009722
12728,467246
12729,4000009723
12729,467247
12731,4000011464
12731,476166
12732,4000011465
12732,476167
12733,4000011466
12733,476168
12736,4000008178
12736,475832
12737,4000008191
12737,4000008192
12737,4000008193
12737,475839
12738,4000008194
12738,475840
12739,4000008195
12739,475841
12740,4000008196
12740,475842
12744,4000008206
12744,475847
12746,4000008208
12746,475849
12747,4000008209
12747,475852
12749,4000009329
12749,467003
12751,4000009333
12751,467005
12754,4000009353
12754,4000009354
12754,4000009355
12754,467013
12755,4000009356
12755,4000009357
12755,4000009358
12755,467014
12757,4000009362
12757,467017
12758,4000009363
12758,4000009364
12758,4000009365
12758,467018
12759,4000009366
12759,467019
12760,4000009367
12760,467020
12761,4000009368
12761,467021
12762,4000009369
12762,467022
12763,4000009373
12763,467026
12764,4000009374
12764,4000009375
12764,4000009376
12764,467027
12765,4000009377
12765,467028
12766,4000009378
12766,4000009379
12766,4000009380
12766,467029
12767,4000009382
12767,467031
12768,4000008440
12768,466449
12769,4000008442
12769,466451
12770,4000008443
12770,466452
12771,4000008444
12771,466453
12772,4000008661
12772,466615
12773,4000008662
12773,4000008663
12773,4000008664
12773,466616
12774,4000008665
12774,466621
12775,4000008666
12775,4000008667
12775,4000008668
12775,466623
12776,4000008669
12776,466631
12777,4000008670
12777,466632
12778,4000007997
12778,475691
12779,4000007998
12779,475692
12780,4000008002
12780,475696
12781,4000008003
12781,4000008004
12781,4000008005
12781,475697
12782,4000008006
12782,4000008007
12782,4000008008
12782,475698
12783,4000008009
12783,4000008010
12783,4000008011
12783,475699
12784,4000008012
12784,4000008013
12784,4000008014
12784,475700
12785,4000008015
12785,475701
12786,4000008016
12786,475702
12787,4000008018
12787,475704
12788,4000008019
12788,475705
12789,4000008020
12789,4000008021
12789,4000008022
12789,475706
12790,4000008023
12790,475707
12792,4000008031
12792,475709
12793,4000008032
12793,475710
12794,4000008979
12794,466804
12795,4000008980
12795,466806
12796,4000008982
12796,466807
12797,4000008983
12797,466808
12798,4000008984
12798,4000008985
12798,4000008986
12798,466809
12799,4000008987
12799,466810
12800,4000008988
12800,466811
12801,4000008989
12801,4000008990
12801,4000008991
12801,4000008992
12801,4000008993
12801,466812
12802,4000008994
12802,466813
12803,4000008995
12803,466814
12804,4000008998
12804,466817
12805,4000008999
12805,466818
12806,4000009000
12806,466819
12807,4000009003
12807,466820
12808,4000009004
12808,4000009005
12808,4000009006
12808,466821
12809,4000009008
12809,466823
12810,4000009384
12810,467033
12811,4000009386
12811,467037
12812,4000009387
12812,4000009388
12812,4000009389
12812,467039
12813,4000009390
12813,467040
12814,4000009391
12814,4000009392
12814,4000009393
12814,467041
12815,4000009394
12815,4000009395
12815,4000009396
12815,467042
12816,4000009397
12816,467043
12817,4000009398
12817,467044
12818,4000009399
12818,467045
12819,4000009400
12819,4000009401
12819,4000009402
12819,4000009403
12819,4000009404
12819,467046
12820,4000009405
12820,4000009406
12820,4000009407
12820,467047
12821,4000009410
12821,467050
12822,4000009411
12822,467051
12823,4000009412
12823,467055
12824,4000009413
12824,4000009414
12824,4000009415
12824,467056
12826,4000009419
12826,4000009420
12826,4000009421
12826,467058
12827,4000009422
12827,4000009423
12827,4000009424
12827,467059
12828,4000009425
12828,467060
12829,4000008449
12829,466458
12830,4000008452
12830,466459
12831,4000008453
12831,466460
12832,4000008454
12832,466461
12833,4000008455
12833,466462
12834,4000008456
12834,466463
12835,4000008457
12835,466464
12836,4000008458
12836,4000008459
12836,4000008460
12836,466465
12837,4000008461
12837,466466
12838,4000008462
12838,466467
12839,4000008463
12839,4000008464
12839,4000008465
12839,466468
12840,4000008469
12840,466472
12841,4000008470
12841,466473
12842,4000008476
12842,466477
12843,4000008477
12843,466478
12844,4000008478
12844,466479
12845,4000008479
12845,4000008480
12845,4000008481
12845,466480
12846,4000008671
12846,466633
12847,4000008672
12847,466634
12848,4000008673
12848,466635
12849,4000008674
12849,466636
12850,4000008675
12850,466637
12851,4000008676
12851,4000008677
12851,4000008678
12851,466638
12852,4000008679
12852,4000008680
12852,4000008681
12852,466639
12853,4000008682
12853,466640
12854,4000008683
12854,466641
12855,4000008685
12855,466643
12856,4000008686
12856,4000008687
12856,4000008688
12856,466644
12857,4000008689
12857,466645
12858,4000008693
12858,4000008694
12858,4000008695
12858,466649
12859,4000008699
12859,466651
12860,4000008700
12860,466652
12861,4000008701
12861,466653
12862,4000008702
12862,466654
12863,4000008703
12863,466655
12864,4000008704
12864,466656
12865,4000008705
12865,466657
12866,4000009009
12866,466824
12867,4000009010
12867,466825
12868,4000009011
12868,466826
12869,4000009012
12869,466827
12870,4000009013
12870,466828
12871,4000009014
12871,466829
12872,4000009015
12872,4000009016
12872,4000009017
12872,466830
12874,4000009019
12874,466832
12875,4000009022
12875,466835
12879,4000009029
12879,4000009030
12879,4000009031
12879,466842
12880,4000009037
12880,4000009038
12880,4000009039
12880,466848
12881,4000009040
12881,466849
12882,4000009044
12882,466854
12884,4000008212
12884,475855
12885,4000008216
12885,475857
12886,4000008217
12886,475858
12887,4000008218
12887,475861
12890,4000008221
12890,475864
12892,4000008227
12892,475867
12895,4000008230
12895,475870
12896,4000008231
12896,475871
12898,4000008238
12898,475876
12900,4000008240
12900,475878
12901,4000008033
12901,475711
12902,4000008035
12902,4000008036
12902,4000008037
12902,475713
12903,4000008043
12903,475715
12904,4000008044
12904,475716
12905,4000008045
12905,4000008046
12905,4000008047
12905,475717
12906,4000008048
12906,4000008049
12906,4000008050
12906,475718
12907,4000008051
12907,4000008052
12907,4000008053
12907,475719
12908,4000008054
12908,475720
12909,4000008055
12909,475721
12910,4000008056
12910,475722
12911,4000008057
12911,475723
12912,4000008058
12912,4000008059
12912,4000008060
12912,475724
12913,4000008061
12913,4000008062
12913,4000008063
12913,475725
12914,4000008064
12914,475726
12916,4000008072
12916,475728
12917,4000008073
12917,4000008074
12917,4000008075
12917,475729
12918,4000008080
12918,475734
12919,4000008082
12919,475736
12920,4000008084
12920,475738
12921,4000008241
12921,475879
12922,4000008245
12922,475881
12923,4000008246
12923,4000008247
12923,4000008248
12923,475882
12924,4000008250
12924,475884
12925,4000008251
12925,475885
12926,4000008252
12926,475886
12927,4000008254
12927,475888
12929,4000008256
12929,475890
12931,4000008262
12931,475894
12933,4000008282
12933,475898
12934,4000008283
12934,475899
12935,4000008284
12935,475900
12936,4000008285
12936,475901
12937,4000009426
12937,467061
12938,4000009427
12938,467062
12939,4000009428
12939,467063
12940,4000009429
12940,467064
12941,4000009466
12941,467083
12942,4000009466
12942,467083
12943,4000009470
12943,467085
12944,4000009471
12944,467086
12945,4000009472
12945,467087
12946,4000009473
12946,467088
12947,4000009474
12947,467089
12948,4000009475
12948,467090
12949,4000009476
12949,467091
12950,4000009477
12950,467092
12951,4000009478
12951,467093
12952,4000009479
12952,467094
12953,4000009480
12953,467095
12954,4000009481
12954,467096
12955,4000009482
12955,467097
12956,4000009483
12956,467098
12957,4000009484
12957,467099
12958,4000009505
12958,4000009506
12958,4000009507
12958,467112
12959,4000009508
12959,467113
12960,4000008487
12960,466486
12961,4000008488
12961,466487
12962,4000008490
12962,466489
12963,4000008491
12963,466490
12964,4000008495
12964,4000008496
12964,4000008497
12964,466492
12965,4000008498
12965,4000008499
12965,4000008500
12965,466493
12966,4000008506
12966,466497
12967,4000008507
12967,466498
12968,4000008508
12968,4000008509
12968,4000008510
12968,466499
12969,4000008706
12969,466658
12970,4000008707
12970,466659
12971,4000008708
12971,466660
12972,4000008709
12972,466661
12973,4000008710
12973,4000008711
12973,4000008712
12973,466662
12974,4000008715
12974,466663
12975,4000008716
12975,466664
12976,4000008717
12976,466665
12977,4000008718
12977,466666
12978,4000008719
12978,4000008720
12978,4000008721
12978,466667
12979,4000008722
12979,4000008723
12979,4000008724
12979,466668
12980,4000008725
12980,4000008726
12980,4000008727
12980,466669
12981,4000008728
12981,466670
12982,4000008729
12982,466671
12983,4000008730
12983,466672
12984,4000008731
12984,466673
12985,4000008732
12985,466674
12986,4000008739
12986,466679
12987,4000008740
12987,466680
12988,4000008748
12988,466684
12989,4000008749
12989,466685
12990,4000008090
12990,475744
12991,4000008092
12991,4000008093
12991,4000008094
12991,475747
12992,4000008095
12992,475748
12993,4000008096
12993,475749
12994,4000008098
12994,475751
12995,4000008100
12995,4000008101
12995,4000008102
12995,4000008103
12995,4000008104
12995,4000008105
12995,4000008106
12995,475753
12996,4000008107
12996,475754
12997,4000008111
12997,475758
12998,4000008113
12998,475760
12999,4000008115
12999,475762
13000,4000009044
13000,466854
13001,4000009045
13001,4000009046
13001,4000009047
13001,466855
13002,4000009048
13002,4000009049
13002,4000009050
13002,466856
13003,4000009054
13003,4000009055
13003,4000009056
13003,466860
13004,4000009057
13004,4000009058
13004,4000009059
13004,466861
13005,4000009063
13005,4000009064
13005,4000009065
13005,466865
13006,4000009509
13006,4000009510
13006,4000009511
13006,467114
13007,4000009518
13007,4000009519
13007,4000009520
13007,467119
13008,4000009526
13008,4000009527
13008,4000009528
13008,467123
13009,4000009529
13009,467124
13010,4000009531
13010,467126
13011,4000009534
13011,467127
13012,4000009535
13012,467128
13013,4000009536
13013,467129
13014,4000009538
13014,467135
13015,4000009540
13015,4000009541
13015,4000009542
13015,467137
13017,4000009562
13017,467145
13019,4000009564
13019,467147
13020,4000009565
13020,467148
13021,4000009566
13021,467149
13022,4000009567
13022,467150
13023,4000009568
13023,467151
13024,4000009569
13024,467152
13025,4000008516
13025,466505
13026,4000008517
13026,466506
13027,4000008526
13027,466513
13028,4000008527
13028,466514
13029,4000008528
13029,466515
13030,4000008530
13030,466517
13031,4000008532
13031,466519
13032,4000008533
13032,466520
13033,4000008537
13033,466524
13034,4000008554
13034,466533
13035,4000008750
13035,466686
13036,4000008751
13036,466687
13038,4000008755
13038,466689
13039,4000008756
13039,4000008757
13039,4000008758
13039,4000008759
13039,4000008760
13039,4000008761
13039,4000008762
13039,466690
13041,4000008773
13041,4000008774
13041,4000008775
13041,4000008776
13041,4000008777
13041,4000008778
13041,4000008779
13041,466693
13042,4000008786
13042,466698
13043,4000008787
13043,466699
13044,4000008794
13044,466704
13045,4000009067
13045,4000009068
13045,4000009069
13045,466875
13047,4000008286
13047,4000008287
13047,4000008288
13047,4000008289
13047,4000008290
13047,4000008291
13047,4000008292
13047,475902
13048,4000008294
13048,475904
13049,4000008295
13049,475906
13050,4000008298
13050,475909
13052,4000008305
13052,475914
13053,4000008306
13053,475915
13054,4000008307
13054,4000008308
13054,4000008309
13054,4000008310
13054,4000008311
13054,4000008312
13054,4000008313
13054,475916
13055,4000008314
13055,475917
13056,4000008315
13056,475918
13057,4000008318
13057,4000008319
13057,4000008320
13057,4000008321
13057,4000008322
13057,4000008323
13057,4000008324
13057,475919
13058,4000008325
13058,4000008326
13058,4000008327
13058,4000008328
13058,4000008329
13058,4000008330
13058,4000008331
13058,475920
13059,4000008332
13059,475921
13060,4000008333
13060,4000008334
13060,4000008335
13060,4000008336
13060,4000008337
13060,4000008338
13060,4000008339
13060,4000008340
13060,4000008341
13060,4000008342
13060,4000008343
13060,475922
13061,4000008124
13061,475771
13062,4000008125
13062,475772
13063,4000008126
13063,475773
13064,4000008128
13064,475775
13065,4000008132
13065,475779
13066,4000008133
13066,475780
13067,4000008135
13067,475785
13068,4000008344
13068,475923
13069,4000008345
13069,475924
13070,4000008346
13070,475925
13071,4000008347
13071,475926
13072,4000008348
13072,475927
13073,4000008349
13073,475928
13074,4000008350
13074,475929
13075,4000008351
13075,475930
13076,4000008352
13076,4000008353
13076,4000008354
13076,4000008355
13076,4000008356
13076,4000008357
13076,4000008358
13076,475931
13077,4000008359
13077,475932
13078,4000008360
13078,475933
13079,4000008361
13079,475934
13080,4000008363
13080,475936
13081,4000008365
13081,475938
13082,4000008367
13082,475940
13083,4000008369
13083,475942
13084,4000008371
13084,4000008372
13084,4000008373
13084,466391
13085,4000008379
13085,466397
13086,4000008380
13086,466398
13087,4000008381
13087,466399
13088,4000008382
13088,4000008383
13088,4000008384
13088,466400
13089,4000009570
13089,467153
13090,4000009572
13090,467155
13091,4000009573
13091,467156
13092,4000009575
13092,467158
13093,4000009578
13093,4000009579
13093,4000009580
13093,467161
13095,4000009594
13095,467168
13096,4000009594
13096,467168
13097,4000009596
13097,467171
13098,4000009597
13098,467172
13099,4000009600
13099,467175
13100,4000009607
13100,4000009608
13100,4000009609
13100,467177
13101,4000008558
13101,466537
13102,4000008559
13102,466538
13103,4000008560
13103,466539
13104,4000008560
13104,466539
13105,4000008562
13105,466541
13106,4000008564
13106,4000008565
13106,4000008566
13106,466543
13107,4000008567
13107,466544
13108,4000008568
13108,466545
13110,4000008572
13110,466547
13111,4000008575
13111,466550
13112,4000008576
13112,466551
13113,4000008577
13113,466552
13114,4000008578
13114,466553
13115,4000008579
13115,466554
13116,4000008580
13116,466555
13117,4000008581
13117,466556
13118,4000008801
13118,466710
13119,4000008805
13119,466714
13120,4000008806
13120,466715
13121,4000008807
13121,466716
13122,4000008808
13122,466717
13123,4000008139
13123,475792
13124,4000008139
13124,475792
13125,4000008144
13125,475800
13126,4000008145
13126,475801
13127,4000008148
13127,475804
13128,4000008150
13128,475806
13129,4000009090
13129,466888
13130,4000009093
13130,466891
13131,4000009094
13131,466892
13134,4000009108
13134,466902
13136,4000009121
13136,466905
13138,4000009129
13138,466909
13141,4000009622
13141,4000009623
13141,4000009624
13141,467184
13142,4000009625
13142,467185
13144,4000009627
13144,467187
13146,4000009629
13146,467189
13148,4000009631
13148,467191
13149,4000009632
13149,467192
13150,4000009633
13150,4000009634
13150,4000009635
13150,467193
13152,4000009637
13152,467195
13154,4000009651
13154,467203
13155,4000008582
13155,466557
13156,4000008583
13156,466558
13157,4000008584
13157,466559
13159,4000008588
13159,466561
13162,4000008602
13162,4000008603
13162,4000008604
13162,4000008605
13162,4000008606
13162,4000008607
13162,4000008608
13162,4000008609
13162,4000008610
13162,4000008611
13162,4000008612
13162,466571
13163,4000008621
13163,466576
13166,4000008810
13166,466719
13167,4000008829
13167,4000008830
13167,4000008831
13167,466720
13169,4000008833
13169,466722
13170,4000008837
13170,466724
13171,4000008838
13171,466725
13172,4000008839
13172,466726
13174,4000008871
13174,466734
13175,4000008873
13175,466736
13181,4000009135
13181,4000009136
13181,4000009137
13181,466913
13182,4000009145
13182,466917
13183,4000009145
13183,466917
13184,4000009153
13184,466919
13185,4000009157
13185,4000009158
13185,4000009159
13185,4000009160
13185,4000009161
13185,4000009162
13185,4000009163
13185,466921
13186,4000009164
13186,466922
13187,4000009165
13187,466923
13188,4000009166
13188,466924
13189,4000009168
13189,466926
13190,4000013474
13190,471256
13191,4000013475
13191,471257
13192,4000009998
13192,4000009999
13192,4000010000
13192,468281
13193,4000010007
13193,468286
13194,4000010011
13194,468288
13195,4000013644
13195,471402
13196,4000013645
13196,471407
13197,4000010315
13197,468471
13198,4000010317
13198,4000010318
13198,4000010319
13198,468473
13199,4000010320
13199,468474
13200,4000010321
13200,468475
13201,4000010322
13201,4000010323
13201,4000010324
13201,468476
13202,4000010326
13202,468478
13203,4000010327
13203,4000010328
13203,4000010329
13203,468479
13205,4000010343
13205,468487
13206,4000010345
13206,468489
13207,4000010350
13207,468496
13208,4000010356
13208,468500
13209,4000010360
13209,4000010361
13209,4000010362
13209,468504
13211,4000013919
13211,471608
13212,4000013926
13212,4000013927
13212,4000013928
13212,471613
13213,4000013929
13213,471614
13214,4000013938
13214,4000013939
13214,4000013940
13214,471621
13215,4000013941
13215,4000013942
13215,4000013943
13215,471622
13216,4000013947
13216,4000013948
13216,4000013949
13216,471626
13217,4000013956
13217,4000013957
13217,4000013958
13217,471631
13218,4000013959
13218,471632
13219,4000014188
13219,471778
13220,4000014196
13220,471786
13221,4000014197
13221,471787
13222,4000014198
13222,469119
13223,4000010037
13223,468304
13224,4000010038
13224,468305
13225,4000010039
13225,468306
13226,4000010040
13226,468307
13227,4000010041
13227,468308
13228,4000010042
13228,468309
13229,4000010043
13229,468310
13230,4000010044
13230,468311
13231,4000010049
13231,468314
13232,4000010049
13232,468314
13233,4000010051
13233,4000010052
13233,4000010053
13233,468316
13234,4000010054
13234,468319
13236,4000011056
13236,469014
13238,4000011075
13238,469019
13239,4000011077
13239,469021
13241,4000011082
13241,469024
13242,4000011085
13242,469027
13246,4000010366
13246,468508
13247,4000010367
13247,4000010368
13247,4000010369
13247,468509
13248,4000010370
13248,468510
13249,4000010371
13249,468511
13250,4000010372
13250,4000010373
13250,4000010374
13250,468512
13251,4000010375
13251,4000010376
13251,4000010377
13251,468513
13252,4000010378
13252,4000010379
13252,4000010380
13252,468514
13253,4000010381
13253,468515
13254,4000010382
13254,468516
13255,4000010383
13255,468517
13256,4000010384
13256,468518
13257,4000010389
13257,468527
13258,4000010390
13258,468528
13259,4000010391
13259,468529
13260,4000010393
13260,468531
13261,4000010394
13261,468532
13262,4000010397
13262,468535
13263,4000010398
13263,468536
13264,4000011265
13264,476002
13265,4000011270
13265,476005
13266,4000011278
13266,476013
13267,4000011279
13267,4000011280
13267,4000011281
13267,476014
13268,4000014762
13268,469562
13269,4000014764
13269,469564
13270,4000014766
13270,469566
13271,4000014767
13271,469567
13272,4000014769
13272,4000014770
13272,4000014771
13272,4000014772
13272,4000014773
13272,4000014774
13272,4000014775
13272,469569
13273,4000014783
13273,469575
13274,4000014791
13274,469581
13275,4000014221
13275,469140
13276,4000010770
13276,468842
13277,4000010771
13277,468843
13278,4000010772
13278,468844
13279,4000010773
13279,468845
13280,4000010783
13280,4000010784
13280,4000010785
13280,468853
13281,4000010787
13281,468855
13282,4000010796
13282,468866
13283,4000010797
13283,468867
13284,4000010798
13284,468868
13288,4000010818
13288,468872
13289,4000010823
13289,468875
13290,4000010824
13290,468876
13291,4000011086
13291,469028
13292,4000011089
13292,4000011090
13292,4000011091
13292,469031
13293,4000011092
13293,469032
13294,4000011093
13294,469033
13295,4000011094
13295,469034
13296,4000011095
13296,4000011096
13296,4000011097
13296,4000011098
13296,4000011099
13296,4000011100
13296,4000011101
13296,4000011102
13296,4000011103
13296,4000011104
13296,4000011105
13296,469035
13297,4000011116
13297,469049
13298,4000011117
13298,4000011118
13298,4000011119
13298,469050
13301,4000011297
13301,476027
13302,4000011298
13302,476028
13304,4000014795
13304,469585
13305,4000014799
13305,4000014800
13305,4000014801
13305,469589
13306,4000014802
13306,4000014803
13306,4000014804
13306,469590
13307,4000014814
13307,469602
